competencia;ano;mes;cod_grande_grupamento;grande_grupamento;grupamento;cod_secao;secao;cod_divisao;divisao;cod_grupo;grupo;cod_classe;classe;cod_subclasse;subclasse;admitidos;desligados;saldo;tempo_de_emprego_desligados;estoque_mensal;vr_relativa
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;O;Administração Pública, Defesa e Seguridade Social;84;Administração Pública, Defesa e Seguridade Social;841;Administração do Estado e da Política Econômica e Social;84116;Administração Pública em Geral;8411600;Administração Pública em Geral;4047;4502;-455;70.140382052421145;406734;-0.001117417219030966
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;O;Administração Pública, Defesa e Seguridade Social;84;Administração Pública, Defesa e Seguridade Social;841;Administração do Estado e da Política Econômica e Social;84124;Regulação das Atividades de Saúde, Educação, Serviços Culturais e Outros Serviços Sociais;8412400;Regulação das Atividades de Saúde, Educação, Serviços Culturais e Outros Serviços Sociais;178;206;-28;31.00485436893204;6032;-0.0046204620462046205
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;O;Administração Pública, Defesa e Seguridade Social;84;Administração Pública, Defesa e Seguridade Social;841;Administração do Estado e da Política Econômica e Social;84132;Regulação das Atividades Econômicas;8413200;Regulação das Atividades Econômicas;11;27;-16;284.62962962962962;3312;-0.004807692307692308
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;O;Administração Pública, Defesa e Seguridade Social;84;Administração Pública, Defesa e Seguridade Social;842;Serviços Coletivos Prestados Pela Administração Pública;84213;Relações Exteriores;8421300;Relações Exteriores;1;0;1;;15;0.071428571428571425
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;O;Administração Pública, Defesa e Seguridade Social;84;Administração Pública, Defesa e Seguridade Social;842;Serviços Coletivos Prestados Pela Administração Pública;84221;Defesa;8422100;Defesa;0;1;-1;5;617;-0.0016181229773462784
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;O;Administração Pública, Defesa e Seguridade Social;84;Administração Pública, Defesa e Seguridade Social;842;Serviços Coletivos Prestados Pela Administração Pública;84230;Justiça;8423000;Justiça;147;196;-49;21.168367346938776;7830;-0.0062190633329102674
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;O;Administração Pública, Defesa e Seguridade Social;84;Administração Pública, Defesa e Seguridade Social;842;Serviços Coletivos Prestados Pela Administração Pública;84248;Segurança e Ordem Pública;8424800;Segurança e Ordem Pública;6;0;6;;202;0.030612244897959183
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;O;Administração Pública, Defesa e Seguridade Social;84;Administração Pública, Defesa e Seguridade Social;842;Serviços Coletivos Prestados Pela Administração Pública;84256;Defesa Civil;8425600;Defesa Civil;0;0;0;;17;
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;O;Administração Pública, Defesa e Seguridade Social;84;Administração Pública, Defesa e Seguridade Social;843;Seguridade Social Obrigatória;84302;Seguridade Social Obrigatória;8430200;Seguridade Social Obrigatória;14;14;0;23.357142857142858;1955;0
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;851;Educação Infantil e Ensino Fundamental;85112;Educação Infantil - Creche;8511200;Educação Infantil - Creche;5965;4083;1882;24.49008082292432;174657;0.0108927796266821
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;851;Educação Infantil e Ensino Fundamental;85121;Educação Infantil - Pré-Escola;8512100;Educação Infantil - Pré-Escola;8648;6316;2332;35.332330588980369;218550;0.010785411020359082
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;851;Educação Infantil e Ensino Fundamental;85139;Ensino Fundamental;8513900;Ensino Fundamental;13544;10514;3030;40.013600913068288;405631;0.0075260617832543881
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;852;Ensino Médio;85201;Ensino Médio;8520100;Ensino Médio;4872;3668;1204;48.591057797164666;143387;0.0084679603046777744
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;853;Educação Superior;85317;Educação Superior - Graduação;8531700;Educação Superior - Graduação;2239;3292;-1053;45.566221142162817;189704;-0.0055201119749209724
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;853;Educação Superior;85325;Educação Superior - Graduação e Pós-Graduação;8532500;Educação Superior - Graduação e Pós-Graduação;2533;3786;-1253;44.898309561542526;238363;-0.0052292000534188031
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;853;Educação Superior;85333;Educação Superior - Pós-Graduação e Extensão;8533300;Educação Superior - Pós-Graduação e Extensão;482;518;-36;38.465250965250966;20305;-0.0017698244924045032
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;854;Educação Profissional de Nível Técnico e Tecnológico;85414;Educação Profissional de Nível Técnico;8541400;Educação Profissional de Nível Técnico;1095;982;113;29.921588594704684;40583;0.0027921917469730666
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;854;Educação Profissional de Nível Técnico e Tecnológico;85422;Educação Profissional de Nível Tecnológico;8542200;Educação Profissional de Nível Tecnológico;51;101;-50;32.138613861386141;7766;-0.0063971340839304
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;855;Atividades de Apoio à Educação;85503;Atividades de Apoio à Educação;8550301;Administração de Caixas Escolares;8;42;-34;31.476190476190474;5196;-0.00650095602294455
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;855;Atividades de Apoio à Educação;85503;Atividades de Apoio à Educação;8550302;Atividades de Apoio à Educação, Exceto Caixas Escolares;762;1270;-508;14.55511811023622;38409;-0.013053421383971016
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85911;Ensino de Esportes;8591100;Ensino de Esportes;336;294;42;27.35034013605442;9116;0.0046286092131364335
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85929;Ensino de Arte e Cultura;8592901;Ensino de Dança;48;64;-16;31.25;2326;-0.0068317677198975234
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85929;Ensino de Arte e Cultura;8592902;Ensino de Artes Cênicas, Exceto Dança;2;5;-3;18.6;63;-0.045454545454545456
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85929;Ensino de Arte e Cultura;8592903;Ensino de Música;99;90;9;32.111111111111114;4332;0.0020818875780707841
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85929;Ensino de Arte e Cultura;8592999;Ensino de Arte e Cultura não Especificado Anteriormente;150;136;14;14.941176470588236;1691;0.008348240906380441
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85937;Ensino de Idiomas;8593700;Ensino de Idiomas;3026;2926;100;21.439849624060152;63022;0.0015892692539970121
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85996;Atividades de Ensino não Especificadas Anteriormente;8599601;Formação de Condutores;2081;1655;426;29.505740181268884;66774;0.0064206909025140172
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85996;Atividades de Ensino não Especificadas Anteriormente;8599602;Cursos de Pilotagem;52;65;-13;28.046153846153846;735;-0.017379679144385027
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85996;Atividades de Ensino não Especificadas Anteriormente;8599603;Treinamento em Informática;979;786;193;13.444020356234097;10947;0.017946810489120328
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85996;Atividades de Ensino não Especificadas Anteriormente;8599604;Treinamento em Desenvolvimento Profissional e Gerencial;3739;3076;663;14.721716514954487;53127;0.012637236962488564
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85996;Atividades de Ensino não Especificadas Anteriormente;8599605;Cursos Preparatórios para Concursos;719;530;189;27.816981132075473;12282;0.015628876209377324
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;P;Educação;85;Educação;859;Outras Atividades de Ensino;85996;Atividades de Ensino não Especificadas Anteriormente;8599699;Outras Atividades de Ensino não Especificadas Anteriormente;4080;2829;1251;34.283138918345706;125809;0.010043513865026735
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;861;Atividades de Atendimento Hospitalar;86101;Atividades de Atendimento Hospitalar;8610101;Atividades de Atendimento Hospitalar, Exceto Pronto-Socorro e Unidades para Atendimento a Urgências;17290;17224;66;39.998432419879236;937187;7.0428471883566792E-05
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;861;Atividades de Atendimento Hospitalar;86101;Atividades de Atendimento Hospitalar;8610102;Atividades de Atendimento em Pronto-Socorro e Unidades Hospitalares para Atendimento a Urgências;5985;6517;-532;34.216970998925888;288895;-0.0018381146195759208
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;862;Serviços Móveis de Atendimento a Urgências e de Remoção de Pacientes;86216;Serviços Móveis de Atendimento a Urgências;8621601;Uti Móvel;208;188;20;20.74468085106383;9316;0.0021514629948364886
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;862;Serviços Móveis de Atendimento a Urgências e de Remoção de Pacientes;86216;Serviços Móveis de Atendimento a Urgências;8621602;Serviços Móveis de Atendimento a Urgências, Exceto por Uti Móvel;136;132;4;22.568181818181817;4996;0.00080128205128205125
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;862;Serviços Móveis de Atendimento a Urgências e de Remoção de Pacientes;86224;Serviços de Remoção de Pacientes, Exceto Os Serviços Móveis de Atendimento a Urgências;8622400;Serviços de Remoção de Pacientes, Exceto Os Serviços Móveis de Atendimento a Urgências;95;82;13;17.085365853658537;2638;0.004952380952380952
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;863;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;86305;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;8630501;Atividade Médica Ambulatorial com Recursos para Realização de Procedimentos Cirúrgicos;1147;912;235;26.418859649122808;44855;0.0052666965486329
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;863;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;86305;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;8630502;Atividade Médica Ambulatorial com Recursos para Realização de Exames Complementares;2652;1886;766;23.727995758218452;86126;0.0089737582005623238
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;863;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;86305;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;8630503;Atividade Médica Ambulatorial Restrita a Consultas;3530;2812;718;29.219061166429587;131120;0.0055060505206975356
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;863;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;86305;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;8630504;Atividade Odontológica com Recursos para Realização de Procedimentos Cirúrgicos;5315;3829;1486;18.8127448419953;122973;0.012231761423032917
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;863;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;86305;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;8630505;Não Identificado;15;3;12;6.333333333333333;1048;0.011583011583011582
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;863;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;86305;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;8630506;Serviços de Vacinação e Imunização Humana;86;55;31;18.836363636363636;2126;0.014797136038186158
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;863;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;86305;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;8630507;Atividades de Reprodução Humana Assistida;43;31;12;34.58064516129032;1298;0.00933125972006221
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;863;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;86305;Atividades de Atenção Ambulatorial Executadas por Médicos e Odontólogos;8630599;Atividades de Atenção Ambulatorial não Especificadas Anteriormente;554;451;103;30.962305986696229;27501;0.0037593984962406013
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640201;Laboratórios de Anatomia Patológica e Citológica;320;311;9;40.39871382636656;10131;0.0008891523414344991
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640202;Laboratórios Clínicos;3138;2690;448;31.846468401486987;119716;0.0037562464365965722
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640203;Serviços de Diálise e Nefrologia;443;399;44;30.521303258145362;24010;0.0018359342401735792
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640204;Serviços de Tomografia;145;128;17;28.1015625;5635;0.003025987896048416
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640205;Serviços de Diagnóstico por Imagem com Uso de Radiação Ionizante, Exceto Tomografia;1140;967;173;34.047569803516026;43872;0.003958900661342365
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640206;Serviços de Ressonância Magnética;228;175;53;24.548571428571428;6939;0.0076967760673830963
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640207;Serviços de Diagnóstico por Imagem sem Uso de Radiação Ionizante, Exceto Ressonância Magnética;305;226;79;23.681415929203538;9231;0.0086319930069930061
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640208;Serviços de Diagnóstico por Registro Gráfico - Ecg, Eeg e Outros Exames Análogos;78;61;17;17.540983606557376;2184;0.0078449469312413481
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640209;Serviços de Diagnóstico por Métodos ópticos - Endoscopia e Outros Exames Análogos;98;58;40;26.637931034482758;3708;0.010905125408942203
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640210;Serviços de Quimioterapia;96;77;19;38.558441558441558;6944;0.0027436823104693142
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640211;Serviços de Radioterapia;27;22;5;36.18181818181818;1157;0.004340277777777778
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640212;Serviços de Hemoterapia;134;107;27;34.084112149532707;5972;0.0045416316232127834
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640213;Serviços de Litotripsia;3;0;3;;106;0.029126213592233011
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640214;Serviços de Bancos de Células e Tecidos Humanos;7;8;-1;18.25;222;-0.0044843049327354259
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;864;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;86402;Atividades de Serviços de Complementação Diagnóstica e Terapêutica;8640299;Atividades de Serviços de Complementação Diagnóstica e Terapêutica não Especificadas Anteriormente;810;637;173;37.0894819466248;20864;0.0083611231936590782
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;865;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;86500;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;8650001;Atividades de Enfermagem;214;281;-67;17.494661921708186;3888;-0.016940581542351455
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;865;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;86500;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;8650002;Atividades de Profissionais da Nutrição;68;56;12;23.017857142857142;1077;0.011267605633802818
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;865;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;86500;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;8650003;Atividades de Psicologia e Psicanálise;343;175;168;15.885714285714286;8088;0.021212121212121213
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;865;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;86500;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;8650004;Atividades de Fisioterapia;1118;769;349;21.266579973992197;26672;0.013258367207385177
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;865;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;86500;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;8650005;Atividades de Terapia Ocupacional;70;31;39;12.741935483870968;1451;0.027620396600566571
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;865;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;86500;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;8650006;Atividades de Fonoaudiologia;153;98;55;20.051020408163264;2556;0.021991203518592562
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;865;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;86500;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;8650007;Atividades de Terapia de Nutrição Enteral e Parenteral;10;14;-4;36.714285714285715;336;-0.011764705882352941
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;865;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;86500;Atividades de Profissionais da área de Saúde, Exceto Médicos e Odontólogos;8650099;Atividades de Profissionais da área de Saúde não Especificadas Anteriormente;491;502;-11;43.976095617529879;14733;-0.00074606619641888223
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;866;Atividades de Apoio à Gestão de Saúde;86607;Atividades de Apoio à Gestão de Saúde;8660700;Atividades de Apoio à Gestão de Saúde;2544;1836;708;18.852941176470587;196030;0.0036247836905212928
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;869;Atividades de Atenção à Saúde Humana não Especificadas Anteriormente;86909;Atividades de Atenção à Saúde Humana não Especificadas Anteriormente;8690901;Atividades de Práticas Integrativas e Complementares em Saúde Humana;109;94;15;28.372340425531913;5860;0.0025662959794696323
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;869;Atividades de Atenção à Saúde Humana não Especificadas Anteriormente;86909;Atividades de Atenção à Saúde Humana não Especificadas Anteriormente;8690902;Atividades de Bancos de Leite Humano;1;0;1;;7;0.16666666666666666
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;869;Atividades de Atenção à Saúde Humana não Especificadas Anteriormente;86909;Atividades de Atenção à Saúde Humana não Especificadas Anteriormente;8690903;Atividades de Acupuntura;8;9;-1;6.2222222222222223;243;-0.0040983606557377051
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;869;Atividades de Atenção à Saúde Humana não Especificadas Anteriormente;86909;Atividades de Atenção à Saúde Humana não Especificadas Anteriormente;8690904;Atividades de Podologia;6;2;4;11.5;742;0.0054200542005420054
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;86;Atividades de Atenção À Saúde Humana;869;Atividades de Atenção à Saúde Humana não Especificadas Anteriormente;86909;Atividades de Atenção à Saúde Humana não Especificadas Anteriormente;8690999;Outras Atividades de Atenção à Saúde Humana não Especificadas Anteriormente;1510;1424;86;35.229634831460672;25369;0.0034014950757425937
202001;2020;01;5;Serviços;Administração pública, defesa, seguridade social, educação, saúde humana e serviços sociais;Q;Saúde Humana e Serviços Sociais;87;Atividades de Atenção À Saúde Humana Integradas com Assistência Social, Prestadas em Residências Coletivas e Particulares;871;Atividades de Assistência a Idosos, Deficientes Físicos, Imunodeprimidos e Convalescentes, e de Infra-Est e Apoio a Pac Prest em Res Col e Part;87115;Atividades de Assistência a Idosos, Deficientes Físicos, Imunodeprimidos e Convalescentes Prestadas em Residências Coletivas e Particulares;8711501;Clínicas e Residências Geriátricas;278;219;59;12.808219178082192;3366;0.017840943453280918
